SubjectID,fmri_feature_1,fmri_feature_2,fmri_feature_3,fmri_feature_4,fmri_feature_5,fmri_feature_6,fmri_feature_7,fmri_feature_8,fmri_feature_9,fmri_feature_10,fmri_feature_11,fmri_feature_12,fmri_feature_13,fmri_feature_14,fmri_feature_15,fmri_feature_16,fmri_feature_17,fmri_feature_18,fmri_feature_19,fmri_feature_20,fmri_feature_21,fmri_feature_22,fmri_feature_23,fmri_feature_24,fmri_feature_25,fmri_feature_26,fmri_feature_27,fmri_feature_28,fmri_feature_29,fmri_feature_30,fmri_feature_31,fmri_feature_32,fmri_feature_33,fmri_feature_34,fmri_feature_35,fmri_feature_36,fmri_feature_37,fmri_feature_38,fmri_feature_39,fmri_feature_40,fmri_feature_41,fmri_feature_42,fmri_feature_43,fmri_feature_44,fmri_feature_45,fmri_feature_46,fmri_feature_47,fmri_feature_48,fmri_feature_49,fmri_feature_50,fmri_feature_51,fmri_feature_52,fmri_feature_53,fmri_feature_54,fmri_feature_55,fmri_feature_56,fmri_feature_57,fmri_feature_58,fmri_feature_59,fmri_feature_60,fmri_feature_61,fmri_feature_62,fmri_feature_63,fmri_feature_64,fmri_feature_65,fmri_feature_66,fmri_feature_67,fmri_feature_68,fmri_feature_69,fmri_feature_70,fmri_feature_71,fmri_feature_72,fmri_feature_73,fmri_feature_74,fmri_feature_75,fmri_feature_76,fmri_feature_77,fmri_feature_78,fmri_feature_79,fmri_feature_80,fmri_feature_81,fmri_feature_82,fmri_feature_83,fmri_feature_84,fmri_feature_85,fmri_feature_86,fmri_feature_87,fmri_feature_88,fmri_feature_89,fmri_feature_90,fmri_feature_91,fmri_feature_92,fmri_feature_93,fmri_feature_94,fmri_feature_95,fmri_feature_96,fmri_feature_97,fmri_feature_98,fmri_feature_99,fmri_feature_100,fmri_feature_101,fmri_feature_102,fmri_feature_103,fmri_feature_104,fmri_feature_105,fmri_feature_106,fmri_feature_107,fmri_feature_108,fmri_feature_109,fmri_feature_110,fmri_feature_111,fmri_feature_112,fmri_feature_113,fmri_feature_114,fmri_feature_115,fmri_feature_116,fmri_feature_117,fmri_feature_118,fmri_feature_119,fmri_feature_120,fmri_feature_121,fmri_feature_122,fmri_feature_123,fmri_feature_124,fmri_feature_125,fmri_feature_126,fmri_feature_127,fmri_feature_128,label
131217,0.06459078,0.0,0.0,0.3127241,0.07962162,0.0,0.0,0.020438358,0.00843274,0.33879972,0.0,0.0,0.0,0.31558508,0.15392083,0.021585153,0.51832384,0.11950608,0.30956227,0.15208721,0.49611583,0.0,0.0,0.44923618,0.56909126,0.35676795,0.21030863,0.0,0.0,0.0,0.20020506,0.0,0.005911584,0.0,0.0,0.0,0.0,0.27766523,0.0,0.08764936,0.0,0.0,0.12808682,0.0,0.0,0.19210878,0.17284577,0.0,0.0,0.0,0.23904221,0.0,0.14209864,0.16477644,0.0,0.2501211,0.0,0.04022634,0.19324948,0.0,0.0,0.044850633,0.20624389,0.0,0.0,0.0,0.0,0.328891,0.0,0.7578802,0.10158165,0.0,0.27367988,0.0,0.0,0.0,0.15490386,0.0,0.0,0.13072053,0.13546358,0.025916815,0.05632823,0.28000426,0.0,0.0,0.11842072,0.0,0.20281361,0.0,0.3859928,0.0,0.0,0.20425968,0.0,0.0,0.0,0.3393178,0.0,0.0,0.0411295,0.0,0.35883248,0.22588451,0.18058887,0.42684832,0.0,0.23907506,0.04516824,0.328888,0.0,0.0,0.1851363,0.0,0.0,0.0,0.24230465,0.35328326,0.0,0.18844312,0.30627084,0.0,0.0,0.0,0.0,0.43306398,0.0,0.0049518906,0
131419,0.029146075,0.0,0.0,0.41131324,0.0,0.0,0.0021265224,0.0,0.0,0.29641938,0.0,0.0,0.0,0.21294421,0.14526872,0.16137934,0.25827408,0.0073329005,0.2534498,0.020881735,0.45454484,0.0,0.20622872,0.4251857,0.5746375,0.29178768,0.06299386,0.0,0.0,0.0,0.21512522,0.0,0.0,0.010187822,0.0,0.0,0.0,0.34577423,0.0,0.17075977,0.0,0.0,0.11998486,0.0,0.0,0.14031126,0.1632383,0.0,0.0,0.0,0.32303455,0.0,0.0,0.26425117,0.0,0.21134225,0.0,0.059034012,0.25222373,0.0,0.0,0.008693666,0.15404576,0.058432914,0.0,0.0,0.0,0.27272525,0.0,0.8396533,0.18026066,0.0,0.15203187,0.0,0.0,0.0,0.19056644,0.0,0.0,0.031786926,0.0,0.0,0.12947555,0.06714178,0.0,0.0,0.037486304,0.0,0.23696887,0.0,0.31250748,0.0,0.0,0.2616092,0.0,0.16640267,0.0,0.4133265,0.0,0.022215672,0.0,0.0,0.26695228,0.2199065,0.19531444,0.3929288,0.0,0.3106266,0.027485508,0.34651226,0.0,0.0,0.18099654,0.036333296,0.0,0.0,0.24961215,0.2164142,0.19203526,0.11841517,0.10597931,0.0,0.0,0.0,0.0,0.5539608,0.0,0.0016645717,0
131722,0.0,0.0,0.0,0.2509687,0.0,0.0,0.03570596,0.0,0.0,0.65663165,0.0,0.0,0.0,0.28045666,0.23904522,0.23417716,0.40468058,0.12567116,0.20041074,0.099666886,0.4294192,0.0,0.14147745,0.37618214,0.52396625,0.4542485,0.23596221,0.0,0.0,0.0,0.36396515,0.0,0.017214928,0.0,0.0,0.0,0.0,0.29837903,0.0,0.17292817,0.0,0.0,0.16658807,0.0,0.0,0.1733201,0.14592934,0.0,0.0,0.0,0.25247473,0.0,0.0,0.4154921,0.0,0.19420046,0.0,0.0,0.38845506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13605501,0.0,0.7891147,0.11376066,0.0,0.2156453,0.0,0.0,0.0,0.10265891,0.0,0.0,0.0,0.19690348,0.0,0.20825635,0.25852823,0.0,0.0,0.18015382,0.0,0.22228125,0.0,0.3375569,0.0,0.0,0.211332,0.0,0.19490975,0.0,0.23083505,0.0,0.029142857,0.0,0.0,0.3156766,0.25010818,0.18630347,0.34339508,0.0,0.24945335,0.049009126,0.2860653,0.0,0.0,0.21088214,0.06442086,0.0,0.0,0.23057503,0.21236095,0.053280484,0.26522976,0.06115408,0.0,0.0,0.06778543,0.0,0.5099244,0.0,0.033072032,0
132017,0.0,0.0,0.0,0.27353492,0.0,0.0,0.0,0.0,0.0,0.49524128,0.0,0.0,0.0,0.29367438,0.1568061,0.0909253,0.31752443,0.0033814255,0.2210504,0.17831007,0.4311911,0.0,0.044343397,0.3640326,0.53967845,0.34597382,0.21997656,0.0,0.0,0.0,0.3311614,0.0,0.0,0.019044934,0.0,0.0,0.0,0.26589358,0.0,0.097970724,0.0,0.0,0.17178373,0.0,0.0,0.25769642,0.25983953,0.0,0.0,0.0,0.22217284,0.0,0.0,0.34585953,0.0,0.21990825,0.0,0.0,0.30001456,0.0,0.0,0.0,0.15579288,0.0,0.0,0.0,0.0,0.16032961,0.0,0.7988855,0.10147004,0.0,0.19319506,0.0,0.0,0.0,0.21168995,0.046558365,0.0,0.0,0.12552187,0.0,0.20257689,0.21884607,0.0,0.0,0.115400374,0.0,0.3466232,0.0,0.22630529,0.0,0.0,0.23617722,0.0,0.12643284,0.0,0.30265912,0.0,0.0,0.0,0.0,0.18338624,0.2583512,0.17475243,0.3442454,0.0021109544,0.13966942,0.005041157,0.34605038,0.0,0.0,0.13795161,0.0,0.0,0.0,0.22221509,0.33399817,0.13983488,0.18868545,0.14124171,0.0,0.0,0.019515771,0.0,0.49939334,0.0,0.02133258,0
132118,0.0,0.0,0.0,0.26842707,0.0,0.0,0.059049346,0.052699007,0.01535883,0.42017597,0.0,0.0,0.0,0.27496603,0.08587292,0.16206162,0.35346037,0.116492964,0.26586598,0.09389775,0.48935667,0.0,0.10799934,0.41970068,0.59443206,0.48188654,0.18834338,0.0,0.0,0.0,0.28928676,0.0,0.01463722,0.034569714,0.0,0.0,0.0,0.32484338,0.0,0.06030515,0.0,0.0,0.25221732,0.0,0.0,0.15287982,0.23758607,0.0,0.0,0.0,0.14783926,0.0,0.12916112,0.31652123,0.0,0.34590432,0.0,0.0,0.29092616,0.0,0.0,0.038122937,0.17404956,0.0,0.0,0.0,0.0,0.2790732,0.0,0.735189,0.14228107,0.0,0.2610888,0.0,0.0,0.0,0.21513107,0.0,0.0,0.064104654,0.15317576,0.0,0.11994787,0.1729975,0.0,0.0,0.0924001,0.0,0.18212463,0.0,0.3334437,0.0,0.0,0.23184197,0.0,0.1778117,0.0,0.39314124,0.0,0.0,0.0,0.0,0.25777677,0.19901012,0.183736,0.36395124,0.030756798,0.20246965,0.07774016,0.3572955,0.0,0.0,0.13073272,0.0,0.0,0.0,0.17918447,0.28488305,0.09653468,0.11897356,0.15009421,0.0,0.0,0.0,0.0,0.45784342,0.0,0.0,0
133019,0.0,0.0,0.0,0.2881092,0.0,0.0,0.07721219,0.0,0.0,0.48622146,0.0,0.0,0.0,0.2201271,0.082071885,0.13117768,0.22352733,0.0533068,0.28290904,0.052819993,0.49564785,0.017634144,0.14895244,0.3792694,0.56844956,0.51184094,0.19544053,0.0,0.0,0.0,0.33274555,0.0,0.0,0.09235588,0.0,0.0,0.0,0.2745045,0.0,0.08277032,0.0,0.0,0.15880781,0.0,0.0,0.13540797,0.2805102,0.0,0.0,0.0,0.21346278,0.0,0.0,0.3415572,0.0,0.22669558,0.015541885,0.0,0.45723176,0.0,0.0,0.0,0.14102097,0.0,0.0,0.0,0.0,0.1283806,0.0,0.7808535,0.16115,0.0,0.27908483,0.0,0.0,0.0,0.20157233,0.00434608,0.0,0.0,0.09271774,0.0,0.075460546,0.13676803,0.0,0.0,0.16096185,0.0,0.2554714,0.0,0.21866436,0.0,0.0,0.2950722,0.0,0.258702,0.0,0.2319196,0.0,0.0,0.0,0.0,0.2769226,0.18409555,0.22608131,0.300239,0.0,0.2022241,0.048297483,0.37364376,0.0,0.0,0.24977146,0.0,0.0,0.0,0.24503839,0.19874285,0.17616956,0.19332452,0.14809571,0.0,0.0,0.09477428,0.0,0.41402048,0.0,0.0,0
134021,0.06107452,0.0,0.0,0.37620446,0.03925324,0.0,0.0,0.0,0.0,0.14867125,0.0,0.0,0.0,0.29467604,0.02955041,0.036831513,0.38184342,0.008654723,0.4603012,0.036006227,0.6076406,0.0,0.14143516,0.6445417,0.60780555,0.42265347,0.19945586,0.0,0.0,0.0,0.20169425,0.0,0.0,0.0,0.0,0.0,0.0,0.3709611,0.0,0.22121084,0.0,0.0,0.0,0.0,0.0,0.24179296,0.108754925,0.0,0.0,0.0,0.35428813,0.0,0.20731363,0.10968273,0.0,0.30736253,0.0,0.08551131,0.14925203,0.009764436,0.0,0.1147876,0.27048314,0.0044347644,0.0,0.0,0.0,0.33415607,0.0,0.911817,0.102496244,0.0,0.30417773,0.0,0.0,0.0,0.116372116,0.038339905,0.0,0.060198866,0.07593172,0.03391619,0.0437788,0.10119167,0.0,0.0,0.0,0.0,0.2207253,0.0,0.4702721,0.0,0.0,0.3247456,0.0,0.0,0.0,0.42527413,0.0058077546,0.0,0.13105847,0.0,0.36557713,0.44420877,0.23258495,0.47365305,0.0,0.3705253,0.04591154,0.39268938,0.0,0.044232517,0.33234897,0.0,0.0,0.0,0.29952154,0.24572353,0.13690731,0.19754824,0.34216356,0.0,0.0,0.0,0.0,0.7032146,0.0,0.0,0
134223,0.027831912,0.0,0.0,0.33141726,0.041921947,0.0,0.0,0.003181152,0.0,0.24641591,0.0,0.0,0.0,0.2677175,0.09723727,0.0,0.37380096,0.042370398,0.3636643,0.1266728,0.5042981,0.0,0.016430415,0.50532395,0.5404055,0.34469697,0.18973272,0.0,0.0,0.0,0.148006,0.0,0.0,0.0,0.0,0.0,0.0,0.2629971,0.0,0.09636049,0.0,0.0,0.039095223,0.0,0.0,0.22454698,0.21827869,0.0,0.0,0.0,0.26009974,0.0,0.18064275,0.103688344,0.0,0.25083977,0.0,0.14078698,0.11094564,0.023192434,0.0,0.08284415,0.2167346,0.0,0.0,0.0,0.0,0.33842272,0.0,0.7814804,0.10824601,0.0,0.2799475,0.0,0.0,0.0,0.13552958,0.0,0.0,0.095427535,0.11244356,0.075750366,0.03428369,0.258782,0.0,0.0,0.027893687,0.0,0.25578633,0.0,0.42059094,0.0,0.0,0.21334355,0.0,0.0,0.0,0.3340899,0.039291125,0.0,0.06800325,0.0,0.42101434,0.24548,0.17197934,0.34462488,0.0,0.38277742,0.0,0.32092014,0.0,0.0,0.16716622,0.0,0.0,0.0,0.22596258,0.3341788,0.031648245,0.16171993,0.30757546,0.0,0.0,0.0,0.0,0.5094093,0.0,0.0,0
134425,0.0,0.0,0.0,0.35941082,0.0,0.0,0.0,0.0,0.0,0.3961867,0.0,0.0,0.0,0.2554032,0.0,0.19881518,0.41597533,0.060788717,0.18252553,0.0005747371,0.5416941,0.0,0.0056925267,0.38739136,0.64402527,0.3847849,0.2089984,0.0,0.0,0.0,0.3527579,0.0,0.088048965,0.0,0.0,0.0,0.0,0.39035103,0.0,0.14502089,0.0,0.0,0.19599599,0.0,0.0,0.10566306,0.2206404,0.0,0.0,0.0,0.22363375,0.0,0.037797898,0.31147918,0.0,0.19998352,0.06666809,0.0,0.32723212,0.0,0.0,0.007584096,0.13184333,0.0,0.0,0.0,0.0,0.29740068,0.0,0.7766112,0.20381135,0.0,0.29265112,0.0,0.0,0.0,0.113114804,0.0,0.01506011,0.01999756,0.07805786,0.0,0.03595256,0.11890481,0.0,0.0,0.11808168,0.0,0.24760891,0.0,0.34721875,0.0,0.0,0.26870304,0.0,0.19007112,0.0,0.36680177,0.0,0.0,0.0,0.0,0.34217507,0.25908536,0.190868,0.42292866,0.0,0.34569752,0.05409168,0.37865555,0.0,0.0,0.1664059,0.0,0.0,0.0,0.28472546,0.17660512,0.187738,0.20748286,0.13245547,0.0,0.0,0.080980964,0.0,0.43348905,0.0,0.0,0
134829,0.0,0.0,0.0,0.24316448,0.0,0.0,0.0301244,0.0,0.0,0.6868338,0.0,0.0,0.0,0.31855598,0.2539544,0.15872931,0.40301707,0.11986045,0.16618972,0.14916854,0.33799818,0.019555738,0.04157488,0.2299246,0.51203895,0.46335375,0.2539481,0.0,0.0,0.0,0.38286632,0.0,0.070124015,0.19949877,0.0,0.0,0.01249199,0.24751632,0.0,0.106132224,0.0,0.0,0.23171917,0.0,0.0,0.30140457,0.2231715,0.0,0.0,0.0,0.20402224,0.0,0.022832273,0.40694216,0.0,0.23563926,0.0,0.0,0.46717423,0.0,0.021355988,0.0,0.14302322,0.0,0.0,0.0,0.0,0.07669305,0.0,0.7775901,0.11705134,0.0,0.21469738,0.0,0.0,0.0,0.18603343,0.053504676,0.0,0.0,0.14386752,0.0,0.22242238,0.3065701,0.0,0.0,0.3374102,0.0,0.25153226,0.0,0.2029686,0.0,0.0,0.2564552,0.0,0.26613715,0.0,0.24835733,0.0,0.0,0.0,0.0,0.26579818,0.0125780385,0.16548936,0.33001474,0.022152182,0.14113866,0.05944925,0.3782978,0.0,0.0,0.17742181,0.089871585,0.0,0.0,0.2952577,0.28151903,0.01048358,0.23634173,0.099795185,0.0,0.0,0.112331495,0.0,0.45110142,0.0,0.02921278,0
135225,0.0,0.0,0.0,0.32269424,0.0,0.0,0.0,0.0,0.0,0.41946018,0.0,0.0,0.0,0.24848188,0.106929205,0.10744606,0.33831483,0.1270588,0.31685922,0.20036599,0.5131075,0.0,0.101067066,0.4824454,0.549389,0.50609505,0.28714502,0.0,0.0,0.0,0.34599832,0.0,0.0,0.0,0.0,0.0,0.0,0.26680845,0.0,0.114733964,0.0,0.0,0.14109147,0.0,0.0,0.28851104,0.23582257,0.0,0.0,0.0,0.31879547,0.0,0.11049163,0.26544663,0.0,0.25931734,0.0,0.0,0.18477462,0.0,0.0,0.0,0.15916355,0.0,0.0,0.0,0.0,0.29820687,0.0,0.87311655,0.19603701,0.0,0.2522824,0.0,0.0,0.0,0.15592535,0.019716866,0.0,0.0,0.16374137,0.150581,0.0246953,0.24850012,0.0,0.0,0.06754717,0.0,0.32344005,0.0069749877,0.36767063,0.0,0.0,0.28963363,0.0,0.060312122,0.0,0.27159372,0.0,0.023884729,0.019653335,0.0,0.31892994,0.29280388,0.12059733,0.42890826,0.0,0.28993756,0.048388515,0.36273548,0.0,0.0,0.07147609,0.0,0.0,0.0,0.28798565,0.418043,0.0883068,0.23071969,0.35882694,0.0,0.0,0.020730799,0.0,0.42588717,0.0,0.016738124,0
135528,0.049222488,0.0,0.0,0.32124403,0.05510361,0.0,0.0,0.0,0.0,0.19086306,0.0,0.0,0.0,0.2827423,0.024499774,0.07396431,0.29760826,0.0,0.32634506,0.08117988,0.56035924,0.0,0.14386693,0.4917512,0.5541347,0.34671962,0.15081067,0.0,0.0,0.0,0.16934706,0.0,0.0,0.0,0.0,0.0,0.0,0.27656785,0.0,0.2047494,0.0,0.0,0.0,0.0,0.0,0.16633096,0.17815448,0.0,0.0,0.0,0.36465335,0.0,0.041339487,0.07905728,0.0,0.23618914,0.0,0.113900565,0.16862659,0.0,0.0,0.06425387,0.13711016,0.094899036,0.0,0.0,0.0,0.3279968,0.0,0.77441907,0.109786674,0.0,0.28915396,0.0,0.0,0.0,0.17637956,0.0,0.0,0.10012954,0.11238508,0.018804312,0.082497396,0.06423002,0.0,0.0,0.0,0.0,0.2736538,0.0,0.36239833,0.0,0.0,0.2998709,0.0,0.009121731,0.0,0.4171314,0.0,0.0,0.04834584,0.0,0.229967,0.3353491,0.20044495,0.38882193,0.0,0.36887494,0.10661247,0.31717646,0.0,0.0545303,0.23695707,0.0,0.0,0.0,0.24086696,0.21865286,0.107985914,0.15549788,0.33454338,0.0,0.0,0.0,0.0,0.5367743,0.0,0.0,0
135932,0.0,0.0,0.0,0.26429522,0.0,0.0,0.070955746,0.0,0.0,0.89562374,0.0,0.0,0.0,0.26128408,0.24152263,0.19799471,0.37378415,0.2139388,0.22744127,0.17881785,0.5674029,0.0,0.13111295,0.42067695,0.6492971,0.64133865,0.26567975,0.0,0.0,0.0,0.5139255,0.0,0.0,0.11708978,0.0,0.0,0.0,0.32105944,0.0,0.1555442,0.0,0.0,0.37921306,0.0,0.0,0.2532151,0.26875418,0.0,0.0,0.0,0.2170816,0.0,0.0,0.5627273,0.0,0.17987584,0.021635137,0.022707835,0.50916415,0.0,0.0,0.0,0.05146742,0.0,0.0,0.0,0.0,0.10725572,0.0,0.7667942,0.11800532,0.0,0.24072199,0.0,0.0,0.0,0.099973194,0.03913302,0.034321725,0.0,0.30482563,0.0,0.11599069,0.3584138,0.0,0.0,0.25038236,0.0,0.35905698,0.0,0.36318856,0.0,0.0,0.27163154,0.0,0.22408785,0.0,0.25629273,0.0,0.010553181,0.0,0.0,0.15750831,0.15859242,0.20633566,0.42595142,0.0,0.11541238,0.09863894,0.3358804,0.0,0.0,0.18597129,0.048173506,0.0,0.0,0.17991367,0.320641,0.10678429,0.31935927,0.18660842,0.0,0.0,0.18499434,0.0,0.48264462,0.0,0.0,0
137128,0.0,0.0,0.0,0.34108907,0.0,0.0,0.12240716,0.0,0.0,0.51498353,0.0,0.0,0.0,0.31381342,0.09502142,0.24236496,0.39557958,0.05010953,0.30831647,0.12278925,0.50756425,0.0,0.14487559,0.33411625,0.58507544,0.5395282,0.23146163,0.0,0.0,0.0,0.28927335,0.0,0.05747855,0.10788927,0.0,0.0,0.0,0.30922097,0.0,0.18268865,0.0,0.0,0.1616668,0.0,0.0,0.17473228,0.25315607,0.0,0.0,0.0,0.18466671,0.0,0.0,0.35910842,0.0,0.26203287,0.0056716898,0.0,0.36933136,0.0,0.0,0.029229986,0.16612536,0.0,0.0,0.0,0.0,0.14929727,0.0,0.8225831,0.1550777,0.0,0.35305604,0.0,0.0,0.0,0.11058926,0.0,0.0,0.0,0.04212379,0.0,0.08812582,0.22018869,0.0,0.0,0.14034298,0.0,0.29708722,0.0,0.27102754,0.0,0.0,0.26259348,0.0,0.2558303,0.0,0.22027312,0.0,0.021162838,0.0,0.0,0.19405462,0.067497656,0.13572845,0.3761824,0.027023401,0.2250418,0.08131906,0.45413834,0.0,0.0,0.04030079,0.047521,0.0,0.0,0.3216727,0.25903973,0.11474335,0.14235055,0.13879107,0.0,0.0,0.004202693,0.0,0.42717332,0.0,0.021560099,0
137633,0.020289715,0.0,0.0,0.30508596,0.043744583,0.0,0.0,0.0,0.0,0.2618289,0.0,0.0,0.0,0.31217095,0.04191269,0.021471547,0.39837793,0.04471774,0.37865108,0.09230384,0.56807005,0.0,0.08115433,0.53276056,0.6140744,0.30647033,0.18178493,0.0,0.0,0.0,0.19082676,0.0,0.0,0.0,0.0,0.0,0.0,0.34022444,0.0,0.17740694,0.0,0.0,0.04070589,0.0,0.0,0.17445663,0.19930485,0.0,0.0,0.0,0.27507037,0.0,0.0790126,0.14017078,0.0,0.2450157,0.0,0.05869583,0.22529095,0.0,0.0,0.029245408,0.24676631,0.0,0.0,0.0,0.0,0.32943025,0.0,0.8189436,0.12739126,0.0,0.30959,0.0,0.0,0.0,0.22788835,0.0,0.0,0.13367422,0.10657362,0.053917624,0.04897035,0.1865682,0.0,0.0,0.0,0.0,0.3127244,0.0,0.4117959,0.0,0.0,0.25345126,0.0,0.0,0.0,0.46291715,0.0,0.0,0.030556485,0.0,0.3899744,0.39221707,0.22038358,0.4602575,0.0,0.4591305,0.035257254,0.3774543,0.0,0.0,0.23054002,0.0,0.0,0.0,0.36366686,0.21866871,0.10461014,0.18616587,0.27312022,0.0,0.0,0.0,0.0,0.6050819,0.0,0.04523704,0
138231,0.0,0.0,0.0,0.26399994,0.0,0.0,0.07314012,0.0,0.0,0.49687323,0.0,0.0,0.0,0.2798719,0.1482664,0.075043455,0.36524895,0.08108129,0.34375846,0.1414539,0.5833296,0.0,0.11713281,0.57197,0.7441048,0.49575555,0.20233552,0.0,0.0,0.0,0.31429517,0.0,0.0,0.01735157,0.0,0.0,0.0,0.34500527,0.0,0.20812045,0.0,0.0,0.11593357,0.0,0.0,0.17447962,0.18997784,0.0,0.0,0.0,0.20404139,0.0,0.046557367,0.39103386,0.0,0.25310618,0.0,0.04485538,0.3885008,0.0,0.0077618384,0.0,0.1876625,0.0,0.0,0.0,0.0,0.24153239,0.0,0.8537896,0.13449009,0.0,0.28057367,0.0,0.0,0.0,0.18399,0.0,0.0,0.067710586,0.1529126,0.0,0.1473801,0.25943622,0.0,0.0,0.16791694,0.0,0.21095087,0.0,0.43598822,0.0,0.0,0.32930684,0.0,0.1930167,0.0,0.39111403,0.0,0.0,0.0,0.0,0.28345567,0.19922857,0.24783057,0.49432087,0.0,0.25181544,0.056646574,0.39172405,0.0,0.0,0.26098987,0.0,0.0,0.0,0.26481017,0.28595117,0.07206647,0.20964254,0.24262385,0.0,0.0,0.0,0.0,0.55604565,0.0,0.0,0
139233,0.0499824,0.0,0.0,0.32099903,0.005840582,0.0,0.028135203,0.009975478,0.0,0.31565106,0.0,0.0,0.0,0.35142815,0.117781855,0.027836727,0.456547,0.051942404,0.36768967,0.09877315,0.64680934,0.0,0.05469446,0.52845997,0.59863037,0.47809586,0.17503972,0.0,0.0,0.0,0.18480642,0.0,0.055241633,0.0,0.0,0.0,0.0,0.3372453,0.0,0.11795953,0.0,0.0,0.051824987,0.0,0.0,0.17021391,0.23001985,0.0,0.0,0.0,0.16686079,0.0,0.1260451,0.1507752,0.0,0.34346396,0.0,0.09425934,0.24507514,0.0,0.0,0.06440384,0.2080863,0.0,0.0,0.0,0.0,0.3154908,0.0,0.8458265,0.13753356,0.0,0.3239851,0.0,0.0,0.0,0.14356764,0.0,0.0,0.12493832,0.1268618,0.054343298,0.066227384,0.22330281,0.0,0.0,0.16950087,0.0,0.17446621,0.0,0.4291987,0.0,0.0,0.24146107,0.0,0.074374214,0.0,0.3792903,0.006646556,0.0,0.0,0.0,0.33339754,0.21911086,0.19610126,0.4483746,0.054077324,0.33008063,0.033309747,0.3969389,0.0,0.0,0.119116925,0.0,0.0,0.0,0.16981432,0.29325905,0.01018996,0.101623185,0.3032077,0.0,0.0,0.0,0.0,0.5763404,0.0,0.0024262408,0
139637,0.0042525716,0.0,0.0,0.33841646,0.08864978,0.0,0.009536207,0.0,0.0,0.37379107,0.0,0.0,0.0,0.33805647,0.110760525,0.0027451087,0.3880729,0.0027453396,0.4160872,0.1035589,0.5771481,0.0,0.10120894,0.5515966,0.615704,0.4299695,0.24563663,0.0,0.0,0.0,0.32295933,0.0,0.0,0.004816691,0.0,0.0,0.0,0.27098277,0.0,0.17611241,0.0,0.0,0.08138794,0.0,0.0,0.21964493,0.2542851,0.0,0.0,0.0,0.27673224,0.0,0.10703266,0.17257054,0.0,0.2573346,0.0,0.08822768,0.26692382,0.0,0.0,0.01563798,0.20670433,0.0,0.0,0.0,0.0,0.25050086,0.0,0.84772563,0.06600973,0.0,0.30275574,0.0,0.0,0.0,0.18193814,0.0,0.0,0.11790749,0.13596267,0.0029956102,0.05037635,0.2150804,0.0,0.0,0.14395042,0.0,0.18384354,0.0,0.41472402,0.0,0.0,0.31130555,0.0,0.034471363,0.0,0.41926602,0.0,0.0,0.031577468,0.0,0.33220086,0.2160794,0.23158771,0.47739342,0.0,0.35504183,0.0,0.4078477,0.0,0.0,0.25153014,0.0,0.0,0.0,0.2633111,0.3129237,0.10404351,0.14085785,0.2997074,0.0,0.0,0.0,0.0,0.61400676,0.0,0.0,0
140117,0.0,0.0,0.0,0.27542478,0.0,0.0,0.0009826347,0.0,0.0,0.15423676,0.0,0.0,0.0,0.24395065,0.030456107,0.02077973,0.29053175,0.07445411,0.33587465,0.12141738,0.41680276,0.0,0.12908684,0.5122854,0.41375566,0.3862843,0.22286554,0.0,0.0,0.0,0.31086737,0.0,0.0,0.0,0.0,0.0,0.0,0.22073676,0.0,0.11969498,0.0,0.0,0.0,0.0,0.0,0.17445114,0.12906867,0.0,0.0,0.0,0.388927,0.0,0.074172854,0.1932761,0.0,0.18379667,0.0,0.11183177,0.19652489,0.0,0.0,0.013817401,0.21333276,0.04642728,0.0,0.0,0.0,0.3339437,0.0,0.7154685,0.06891327,0.0,0.28457543,0.0,0.0,0.0,0.058212377,0.0,0.0,0.06300255,0.13506547,0.12017638,0.0,0.16211085,0.0,0.0,0.043792803,0.0,0.09482026,0.0,0.31739917,0.0,0.0,0.23281416,0.0,0.085524805,0.01441501,0.2152803,0.055819362,0.0,0.09601696,0.0,0.39833495,0.25658494,0.19219814,0.34845576,0.0,0.21645553,0.011796479,0.3259832,0.0,0.0,0.2439053,0.0,0.0,0.0,0.10391709,0.3521234,0.11848304,0.1698401,0.24541013,0.0,0.0,0.0,0.0,0.39053613,0.0,0.0,0
140319,0.055473477,0.0,0.0,0.2869408,0.04066479,0.0,0.040201917,0.0,0.0,0.31587633,0.0,0.0,0.0,0.2625373,0.14448236,0.044797167,0.371927,0.07508599,0.36476198,0.15338135,0.5335208,0.0,0.12985826,0.6275204,0.62110984,0.35909572,0.19286735,0.0,0.0,0.0,0.23311956,0.0,0.0,0.0,0.0,0.0,0.0,0.2715032,0.0,0.1505547,0.0,0.0,0.0688936,0.0,0.0,0.21531714,0.16601817,0.0,0.0,0.0,0.34056792,0.0,0.0832341,0.13591844,0.0,0.28425816,0.0,0.1109357,0.16212377,0.0028407522,0.0,0.08018331,0.084183276,0.0,0.0,0.0,0.0,0.33181044,0.0,0.75885624,0.16312122,0.0,0.21526466,0.0,0.0,0.0,0.14047863,0.0,0.0,0.12431223,0.23439273,0.038569935,0.1190271,0.31472006,0.0,0.0,0.11298393,0.0,0.27089617,0.0,0.47031036,0.0,0.0,0.2150182,0.0,0.0,0.0,0.40873984,0.03660476,0.0,0.061717786,0.0,0.29791015,0.31139112,0.1480509,0.43163705,0.0,0.43168706,0.066931196,0.3188164,0.0,0.0,0.21816508,0.0,0.0,0.0,0.23202083,0.21668895,0.073541686,0.15681231,0.324297,0.0,0.0,0.0,0.0,0.5386832,0.0,0.0,0
